         117628397 function calls (117188938 primitive calls) in 246.063 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      202    0.001    0.000    0.006    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexers.py:439(check_array_indexer)
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:293(_slice)
      202    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:950(take)
     1318    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3876(_get_item_cache)
     2305    0.001    0.000    0.013    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_methods.py:53(_any)
     1713    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
     4265    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
      202    0.001    0.000    0.050    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3483(_getitem_bool_array)
      202    0.001    0.000    0.027    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:840(take)
     1701    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
     3285    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5710(_validate_indexer)
      606    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4728(equals)
      282    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:2114(external_values)
      239    0.001    0.000    0.006    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1931(new_block)
      404    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:517(_take_preprocess_indexer_and_fill_value)
      294    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
     2920    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:146(<lambda>)
      404    0.001    0.000    0.013    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1121(take_nd)
       13    0.001    0.000    0.001    0.000 {built-in method io.open}
     1113    0.001    0.000    0.007    0.000 {built-in method builtins.any}
     2338    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:199(_delimited_splitter)
     1095    0.001    0.000    0.099    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:923(_slice)
     7413    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
     6620    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:11(_decode_line)
      209    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:138(_na_arithmetic_op)
     1361    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x00007FF920AAB810}
     1568    0.001    0.000    0.022    0.000 <__array_function__ internals>:2(nansum)
     1095    0.001    0.000    0.006    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:632(values)
        1    0.001    0.001    0.001    0.001 C:\Users\liuha\Desktop\dalecv5.2\src\model\RTM_initial.py:854(calc_sun_angles)
     1414    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1663(dtype)
     3285    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3705(is_int)
      200    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
      215    0.001    0.000    0.026    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:2916(_construct_result)
      282    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:673(_try_cast)
     2338    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:226(__call__)
      202    0.001    0.000    0.039    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3620(_take_with_is_copy)
     2861    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      202    0.001    0.000    0.001    0.000 {method 'take' of 'numpy.ndarray' objects}
     1113    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
      233    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
      215    0.001    0.000    0.043    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\common.py:54(new_method)
      422    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
      404    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:464(maybe_promote)
      294    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1890(get_block_type)
      202    0.001    0.000    0.014    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:680(<listcomp>)
     1540    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:324(attrs)
     6603    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
      227    0.001    0.000    0.007    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1569(from_array)
      228    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\base.py:41(shape)
      202    0.001    0.000    0.016    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:629(reindex_indexer)
      202    0.001    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexing.py:2357(check_bool_indexer)
      209    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\missing.py:140(dispatch_fill_zeros)
     2333    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:671(_loose_call)
      404    0.001    0.000    0.011    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:54(take_nd)
      202    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:929(from_blocks)
      208    0.001    0.000    0.078    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:573(__init__)
      202    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\algorithms.py:1427(take)
     1095    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1659(index)
      920    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
      233    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:565(_get_root)
     1414    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:562(dtype)
     2190    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2094(is_integer)
      466    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
     1949    0.001    0.000    0.001    0.000 {pandas._libs.lib.item_from_zerodim}
     1316    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:507(_constructor)
      208    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:5544(_protect_consolidate)
     3080    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:345(flags)
        6    0.001    0.000    0.001    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
      819    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:369(extract_array)
     1540    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:51(allows_duplicate_labels)
      255    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:528(_set_axis)
      208    0.001    0.000    0.001    0.000 {built-in method pandas._libs.missing.checknull}
       28    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
     2196    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
      208    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1035(is_numeric_v_string_like)
      261    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1858(maybe_coerce_values)
      404    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:301(_get_take_nd_function)
      702    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
      209    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\computation\expressions.py:223(evaluate)
     1471    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
      196    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        7    0.000    0.000    0.000    0.000 {built-in method nt.stat}
      202    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      196    0.000    0.000    0.038    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arraylike.py:30(__eq__)
      404    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
      588    0.000    0.000    0.023    0.000 <__array_function__ internals>:2(nanmean)
      233    0.000    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:114(_get_option)
      209    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\computation\expressions.py:92(_evaluate_numexpr)
      622    0.000    0.000    0.002    0.000 {method 'any' of 'numpy.ndarray' objects}
     1260    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
      214    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:144(_isna)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.next}
     1119    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
      239    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1946(check_ndim)
      214    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:381(array_equivalent)
      410    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:556(_get_axis)
      202    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:562(_get_block_manager_axis)
     1107    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.013    0.013 C:\Users\liuha\Desktop\dalecv5.2\src\model\RTM_initial.py:778(hemi_dif_initial)
      202    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexing.py:2323(convert_to_index_sliceable)
      330    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
     1010    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
      233    0.000    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:242(__call__)
     1095    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3296(_mean_dispatcher)
      471    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1744(pandas_dtype)
      606    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:725(is_)
       13    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
    36/18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:375(__new__)
     1306    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
      214    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\base.py:34(__len__)
      233    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:547(_select_options)
        1    0.000    0.000    0.009    0.009 C:\Users\liuha\Desktop\dalecv5.2\src\model\RTM_initial.py:84(soil_spectra)
      208    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:606(consolidate)
      275    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6381(maybe_extract_name)
        2    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
      208    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:5562(f)
      282    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:605(_sanitize_ndim)
      276    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1727(sanitize_to_nanoseconds)
      214    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:61(isna)
      208    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:5558(_consolidate_inplace)
      215    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\common.py:74(get_op_result_name)
      196    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3837(_set_is_copy)
      208    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:810(__array__)
      239    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:780(is_empty_data)
     1568    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\nanfunctions.py:553(_nansum_dispatcher)
      208    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:468(is_consolidated)
      239    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
      233    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:618(_warn_if_deprecated)
      227    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\common.py:526(require_length_match)
      684    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\base.py:43(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\numeric.py:2392(array_equal)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\dalecv5.2\src\model\RTM_initial.py:179(campbell)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:342(_concatenate_chunks)
      282    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:642(_sanitize_str_dtypes)
      282    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:662(_maybe_repeat)
      209    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\computation\expressions.py:72(_can_use_numexpr)
      251    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6279(ensure_index)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1180(_floatify_na_values)
      209    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\computation\expressions.py:63(_evaluate_standard)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.ge}
      650    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4379(_values)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       22    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:977(iget)
      215    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\dispatch.py:11(should_extension_dispatch)
       34    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:366(urlparse)
      858    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\typing.py:1149(cast)
        6    0.000    0.000    0.072    0.012 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1811(_form_blocks)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:450(normpath)
        1    0.000    0.000    0.026    0.026 C:\Users\liuha\Desktop\dalecv5.2\src\model\RTM_initial.py:112(atmoE)
      239    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1409(is_1d_only_ea_dtype)
        6    0.000    0.000    0.120    0.020 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:491(read_csv)
      233    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:606(_translate_key)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2018(is_unique)
      202    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:564(_constructor)
      214    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:730(__len__)
       84    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:124(splitdrive)
      216    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:344(dtype)
        6    0.000    0.000    0.120    0.020 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:467(_read)
      588    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\nanfunctions.py:858(_nanmean_dispatcher)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:301(_isurl)
       97    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:126(__init__)
      220    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1449(name)
      202    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:966(_maybe_disallow_fill)
      208    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:884(__init__)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:522(get_handle)
        6    0.000    0.000    0.077    0.013 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:396(dict_to_mgr)
      106    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
        2    0.000    0.000    0.053    0.027 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\npyio.py:769(loadtxt)
      220    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:818(dtype)
      188    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\base.py:263(is_dtype)
      220    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:245(items)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:816(_get_options_with_defaults)
        6    0.000    0.000    0.106    0.018 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1045(read)
      128    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:496(is_categorical_dtype)
        6    0.000    0.000    0.029    0.005 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:220(read)
      237    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:296(_is_all_dates)
        6    0.000    0.000    0.072    0.012 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1913(_multi_blockify)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_asarray.py:293(require)
       36    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\common.py:224(asarray_tuplesafe)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:227(_get_filepath_or_buffer)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:866(_clean_options)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1193(_stringify_na_values)
       13    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       34    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:417(urlsplit)
       68    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\urllib\parse.py:110(_coerce_args)
        6    0.000    0.000    0.013    0.002 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:772(__init__)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:434(take)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:415(_sanitize_relative_path)
      196    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4347(values)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1969(construct_1d_object_array_from_listlike)
        1    0.000    0.000    0.000    0.000 {built-in method _operator.mul}
       22    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\frame.py:3860(_box_col_values)
      142    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:154(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:767(_engine)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\common.py:942(_is_binary_mode)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\construction.py:560(_homogenize)
        6    0.000    0.000    0.012    0.002 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1029(_make_engine)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:203(splitext)
        7    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:188(_cached_int64index)
       35    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:131(keys)
       28    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\codecs.py:319(decode)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:105(__new__)
       30    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:950(is_dtype)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.and_}
        6    0.000    0.000    0.072    0.012 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1760(create_block_manager_from_arrays)
       18    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6397(_maybe_cast_data_without_dtype)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:285(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\genericpath.py:121(_splitext)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\zmq\sugar\socket.py:474(send)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:477(<listcomp>)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:262(_iszip)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_iotools.py:598(__init__)
       97    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\abc.py:96(__instancecheck__)
        6    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:5506(_logical_method)
        7    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:485(open)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:333(logical_op)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:373(_maybe_dedup_names)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\_datasource.py:292(_possible_names)
       72    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1474(is_ea_or_datetimelike_dtype)
        6    0.000    0.000    0.120    0.020 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_decorators.py:302(wrapper)
